,Business day,Connection point EAN,Connection point Name,Market Party Name,PTE (15min),PTE Start time,Prognosis [MW] (DA),Prognosis [MW] (ID),Realised [MW]
11024,8/12/2020,999999999999999000,CONN F10,MP F,81,20:00,102.681,101.681,106.54
11025,8/12/2020,999999999999999000,CONN F10,MP F,82,20:15,110.681,110.681,98.54
11026,8/12/2020,999999999999999000,CONN F10,MP F,83,20:30,115.681,114.681,121.54
11027,8/12/2020,999999999999999000,CONN F10,MP F,84,20:45,99.681,100.681,115.54
11028,8/12/2020,999999999999999000,CONN F10,MP F,85,21:00,112.566,111.566,120.26
11029,8/12/2020,999999999999999000,CONN F10,MP F,86,21:15,104.566,103.566,120.26
11030,8/12/2020,999999999999999000,CONN F10,MP F,87,21:30,114.566,113.566,107.26
11031,8/12/2020,999999999999999000,CONN F10,MP F,88,21:45,102.566,101.566,109.26
11032,8/12/2020,999999999999999000,CONN F10,MP F,89,22:00,112.32,112.32,91.04
11033,8/12/2020,999999999999999000,CONN F10,MP F,90,22:15,115.32,115.32,119.04
11034,8/12/2020,999999999999999000,CONN F10,MP F,91,22:30,105.32,105.32,91.04
11035,8/12/2020,999999999999999000,CONN F10,MP F,92,22:45,105.32,104.32,105.04
11036,8/12/2020,999999999999999000,CONN F10,MP F,93,23:00,113.739,114.739,123.56
11037,8/12/2020,999999999999999000,CONN F10,MP F,94,23:15,103.739,103.739,90.56
11038,8/12/2020,999999999999999000,CONN F10,MP F,95,23:30,103.739,103.739,106.56
11039,8/12/2020,999999999999999000,CONN F10,MP F,96,23:45,110.739,109.739,98.56
11040,8/12/2020,999999999999999000,CONN F11,MP F,1,0:00,-5,-6,-9.484
11041,8/12/2020,999999999999999000,CONN F11,MP F,2,0:15,-5,-4,-5.484
11042,8/12/2020,999999999999999000,CONN F11,MP F,3,0:30,-9,-8,11.516
11043,8/12/2020,999999999999999000,CONN F11,MP F,4,0:45,-7,-7,-13.484
11044,8/12/2020,999999999999999000,CONN F11,MP F,5,1:00,-10,-11,-19.486
11045,8/12/2020,999999999999999000,CONN F11,MP F,6,1:15,1,2,1.514
11046,8/12/2020,999999999999999000,CONN F11,MP F,7,1:30,-2,-2,7.514
11047,8/12/2020,999999999999999000,CONN F11,MP F,8,1:45,4,5,-18.486
11048,8/12/2020,999999999999999000,CONN F11,MP F,9,2:00,-7,-8,2.515
11049,8/12/2020,999999999999999000,CONN F11,MP F,10,2:15,2,1,-14.485
11050,8/12/2020,999999999999999000,CONN F11,MP F,11,2:30,0,-1,6.515
11051,8/12/2020,999999999999999000,CONN F11,MP F,12,2:45,5,4,-5.485
11052,8/12/2020,999999999999999000,CONN F11,MP F,13,3:00,-4,-4,-13.485
11053,8/12/2020,999999999999999000,CONN F11,MP F,14,3:15,0,-1,-7.485
11054,8/12/2020,999999999999999000,CONN F11,MP F,15,3:30,-4,-3,3.515
11055,8/12/2020,999999999999999000,CONN F11,MP F,16,3:45,6,7,-15.485
11056,8/12/2020,999999999999999000,CONN F11,MP F,17,4:00,2,1,-1.485
11057,8/12/2020,999999999999999000,CONN F11,MP F,18,4:15,6,6,-15.485
11058,8/12/2020,999999999999999000,CONN F11,MP F,19,4:30,-4,-4,-6.485
11059,8/12/2020,999999999999999000,CONN F11,MP F,20,4:45,6,7,0.515
11060,8/12/2020,999999999999999000,CONN F11,MP F,21,5:00,-4,-5,10.515
11061,8/12/2020,999999999999999000,CONN F11,MP F,22,5:15,10,11,-0.485
11062,8/12/2020,999999999999999000,CONN F11,MP F,23,5:30,6,6,14.515
11063,8/12/2020,999999999999999000,CONN F11,MP F,24,5:45,6,6,-14.485
11064,8/12/2020,999999999999999000,CONN F11,MP F,25,6:00,-2,-3,8.518
11065,8/12/2020,999999999999999000,CONN F11,MP F,26,6:15,-5,-4,-5.482
11066,8/12/2020,999999999999999000,CONN F11,MP F,27,6:30,4,3,16.518
11067,8/12/2020,999999999999999000,CONN F11,MP F,28,6:45,3,3,11.518
11068,8/12/2020,999999999999999000,CONN F11,MP F,29,7:00,1,0,12.517
11069,8/12/2020,999999999999999000,CONN F11,MP F,30,7:15,-10,-11,-12.483
11070,8/12/2020,999999999999999000,CONN F11,MP F,31,7:30,-8,-7,16.517
11071,8/12/2020,999999999999999000,CONN F11,MP F,32,7:45,-2,-3,-13.483
11072,8/12/2020,999999999999999000,CONN F11,MP F,33,8:00,5,6,-19.336
11073,8/12/2020,999999999999999000,CONN F11,MP F,34,8:15,-8,-7,10.664
11074,8/12/2020,999999999999999000,CONN F11,MP F,35,8:30,-7,-6,1.664
11075,8/12/2020,999999999999999000,CONN F11,MP F,36,8:45,-8,-9,18.664
11076,8/12/2020,999999999999999000,CONN F11,MP F,37,9:00,-3,-2,17.52
11077,8/12/2020,999999999999999000,CONN F11,MP F,38,9:15,6,7,4.52
11078,8/12/2020,999999999999999000,CONN F11,MP F,39,9:30,-3,-3,-7.48
11079,8/12/2020,999999999999999000,CONN F11,MP F,40,9:45,0,0,9.52
11080,8/12/2020,999999999999999000,CONN F11,MP F,41,10:00,3,3,-1.482
11081,8/12/2020,999999999999999000,CONN F11,MP F,42,10:15,8,9,-20.482
11082,8/12/2020,999999999999999000,CONN F11,MP F,43,10:30,-10,-11,17.518
11083,8/12/2020,999999999999999000,CONN F11,MP F,44,10:45,-5,-4,3.518
11084,8/12/2020,999999999999999000,CONN F11,MP F,45,11:00,-4,-5,16.52
11085,8/12/2020,999999999999999000,CONN F11,MP F,46,11:15,6,7,-6.48
11086,8/12/2020,999999999999999000,CONN F11,MP F,47,11:30,1,1,16.52
11087,8/12/2020,999999999999999000,CONN F11,MP F,48,11:45,-4,-4,9.52
11088,8/12/2020,999999999999999000,CONN F11,MP F,49,12:00,-4,-5,1.518
11089,8/12/2020,999999999999999000,CONN F11,MP F,50,12:15,6,6,5.518
11090,8/12/2020,999999999999999000,CONN F11,MP F,51,12:30,-7,-7,13.518
11091,8/12/2020,999999999999999000,CONN F11,MP F,52,12:45,-6,-5,1.518
11092,8/12/2020,999999999999999000,CONN F11,MP F,53,13:00,5,6,-14.482
11093,8/12/2020,999999999999999000,CONN F11,MP F,54,13:15,7,6,-18.482
11094,8/12/2020,999999999999999000,CONN F11,MP F,55,13:30,-2,-3,-12.482
11095,8/12/2020,999999999999999000,CONN F11,MP F,56,13:45,8,7,9.518
11096,8/12/2020,999999999999999000,CONN F11,MP F,57,14:00,7,8,-16.483
11097,8/12/2020,999999999999999000,CONN F11,MP F,58,14:15,5,5,-20.483
11098,8/12/2020,999999999999999000,CONN F11,MP F,59,14:30,-8,-7,12.517
11099,8/12/2020,999999999999999000,CONN F11,MP F,60,14:45,-5,-4,-4.483
11100,8/12/2020,999999999999999000,CONN F11,MP F,61,15:00,-8,-7,17.518
11101,8/12/2020,999999999999999000,CONN F11,MP F,62,15:15,-7,-8,-6.482
11102,8/12/2020,999999999999999000,CONN F11,MP F,63,15:30,7,6,4.518
11103,8/12/2020,999999999999999000,CONN F11,MP F,64,15:45,-5,-5,-20.482
11104,8/12/2020,999999999999999000,CONN F11,MP F,65,16:00,-8,-7,15.516
11105,8/12/2020,999999999999999000,CONN F11,MP F,66,16:15,7,8,-20.484
11106,8/12/2020,999999999999999000,CONN F11,MP F,67,16:30,-4,-5,10.516
11107,8/12/2020,999999999999999000,CONN F11,MP F,68,16:45,5,4,14.516
11108,8/12/2020,999999999999999000,CONN F11,MP F,69,17:00,9,9,17.516
11109,8/12/2020,999999999999999000,CONN F11,MP F,70,17:15,3,2,-0.484
11110,8/12/2020,999999999999999000,CONN F11,MP F,71,17:30,8,8,10.516
11111,8/12/2020,999999999999999000,CONN F11,MP F,72,17:45,-1,-1,-19.484
11112,8/12/2020,999999999999999000,CONN F11,MP F,73,18:00,-9,-10,7.518
11113,8/12/2020,999999999999999000,CONN F11,MP F,74,18:15,2,2,-7.482
11114,8/12/2020,999999999999999000,CONN F11,MP F,75,18:30,10,9,-1.482
11115,8/12/2020,999999999999999000,CONN F11,MP F,76,18:45,8,8,2.518
11116,8/12/2020,999999999999999000,CONN F11,MP F,77,19:00,4,3,-9.484
11117,8/12/2020,999999999999999000,CONN F11,MP F,78,19:15,5,6,-8.484
11118,8/12/2020,999999999999999000,CONN F11,MP F,79,19:30,4,3,4.516
11119,8/12/2020,999999999999999000,CONN F11,MP F,80,19:45,-6,-6,7.516
11120,8/12/2020,999999999999999000,CONN F11,MP F,81,20:00,9,10,18.517
11121,8/12/2020,999999999999999000,CONN F11,MP F,82,20:15,-2,-2,-11.483
11122,8/12/2020,999999999999999000,CONN F11,MP F,83,20:30,2,3,2.517
11123,8/12/2020,999999999999999000,CONN F11,MP F,84,20:45,1,0,4.517
11124,8/12/2020,999999999999999000,CONN F11,MP F,85,21:00,0,0,7.517
11125,8/12/2020,999999999999999000,CONN F11,MP F,86,21:15,-6,-7,-10.483
11126,8/12/2020,999999999999999000,CONN F11,MP F,87,21:30,-6,-7,7.517
11127,8/12/2020,999999999999999000,CONN F11,MP F,88,21:45,3,3,18.517
11128,8/12/2020,999999999999999000,CONN F11,MP F,89,22:00,1,2,-1.486
11129,8/12/2020,999999999999999000,CONN F11,MP F,90,22:15,-8,-9,14.514
11130,8/12/2020,999999999999999000,CONN F11,MP F,91,22:30,-2,-3,9.514
11131,8/12/2020,999999999999999000,CONN F11,MP F,92,22:45,-5,-6,-2.486
11132,8/12/2020,999999999999999000,CONN F11,MP F,93,23:00,-5,-4,-1.485
11133,8/12/2020,999999999999999000,CONN F11,MP F,94,23:15,-7,-8,2.515
11134,8/12/2020,999999999999999000,CONN F11,MP F,95,23:30,-3,-3,-7.485
11135,8/12/2020,999999999999999000,CONN F11,MP F,96,23:45,-5,-6,8.515
11136,8/12/2020,999999999999999000,CONN F12,MP F,1,0:00,137.5,137.5,133.063
11137,8/12/2020,999999999999999000,CONN F12,MP F,2,0:15,143.5,143.5,141.063
11138,8/12/2020,999999999999999000,CONN F12,MP F,3,0:30,143.5,144.5,140.063
11139,8/12/2020,999999999999999000,CONN F12,MP F,4,0:45,131.5,131.5,142.063
11140,8/12/2020,999999999999999000,CONN F12,MP F,5,1:00,135.5,134.5,137.622
11141,8/12/2020,999999999999999000,CONN F12,MP F,6,1:15,132.5,132.5,142.622
11142,8/12/2020,999999999999999000,CONN F12,MP F,7,1:30,131.5,131.5,121.622
11143,8/12/2020,999999999999999000,CONN F12,MP F,8,1:45,148.5,148.5,121.622
11144,8/12/2020,999999999999999000,CONN F12,MP F,9,2:00,147.5,147.5,152.981
11145,8/12/2020,999999999999999000,CONN F12,MP F,10,2:15,141.5,140.5,133.981
11146,8/12/2020,999999999999999000,CONN F12,MP F,11,2:30,138.5,139.5,131.981
11147,8/12/2020,999999999999999000,CONN F12,MP F,12,2:45,139.5,139.5,152.981
11148,8/12/2020,999999999999999000,CONN F12,MP F,13,3:00,136.5,135.5,136.213
11149,8/12/2020,999999999999999000,CONN F12,MP F,14,3:15,142.5,141.5,113.213
11150,8/12/2020,999999999999999000,CONN F12,MP F,15,3:30,151.5,151.5,137.213
11151,8/12/2020,999999999999999000,CONN F12,MP F,16,3:45,138.5,137.5,112.213
11152,8/12/2020,999999999999999000,CONN F12,MP F,17,4:00,133.5,132.5,141.103
11153,8/12/2020,999999999999999000,CONN F12,MP F,18,4:15,141.5,140.5,131.103
11154,8/12/2020,999999999999999000,CONN F12,MP F,19,4:30,135.5,136.5,144.103
11155,8/12/2020,999999999999999000,CONN F12,MP F,20,4:45,139.5,138.5,118.103
11156,8/12/2020,999999999999999000,CONN F12,MP F,21,5:00,149.5,149.5,133.664
11157,8/12/2020,999999999999999000,CONN F12,MP F,22,5:15,138.5,138.5,146.664
11158,8/12/2020,999999999999999000,CONN F12,MP F,23,5:30,141.5,141.5,152.664
11159,8/12/2020,999999999999999000,CONN F12,MP F,24,5:45,151.5,152.5,130.664
11160,8/12/2020,999999999999999000,CONN F12,MP F,25,6:00,132.5,133.5,120.088
11161,8/12/2020,999999999999999000,CONN F12,MP F,26,6:15,148.5,148.5,120.088
11162,8/12/2020,999999999999999000,CONN F12,MP F,27,6:30,143.5,144.5,140.088
11163,8/12/2020,999999999999999000,CONN F12,MP F,28,6:45,144.5,143.5,128.088
11164,8/12/2020,999999999999999000,CONN F12,MP F,29,7:00,146.49,145.49,130.842
11165,8/12/2020,999999999999999000,CONN F12,MP F,30,7:15,137.49,137.49,135.842
11166,8/12/2020,999999999999999000,CONN F12,MP F,31,7:30,147.49,146.49,107.842
11167,8/12/2020,999999999999999000,CONN F12,MP F,32,7:45,137.49,137.49,130.842
11168,8/12/2020,999999999999999000,CONN F12,MP F,33,8:00,137.927,137.927,123.686
11169,8/12/2020,999999999999999000,CONN F12,MP F,34,8:15,139.927,140.927,109.686
11170,8/12/2020,999999999999999000,CONN F12,MP F,35,8:30,150.927,151.927,121.686
11171,8/12/2020,999999999999999000,CONN F12,MP F,36,8:45,137.927,137.927,109.686
11172,8/12/2020,999999999999999000,CONN F12,MP F,37,9:00,146.818,146.818,123.728
11173,8/12/2020,999999999999999000,CONN F12,MP F,38,9:15,135.818,135.818,134.728
11174,8/12/2020,999999999999999000,CONN F12,MP F,39,9:30,129.818,128.818,137.728
11175,8/12/2020,999999999999999000,CONN F12,MP F,40,9:45,131.818,130.818,114.728
11176,8/12/2020,999999999999999000,CONN F12,MP F,41,10:00,131.285,131.285,124.973
11177,8/12/2020,999999999999999000,CONN F12,MP F,42,10:15,136.285,135.285,130.973
11178,8/12/2020,999999999999999000,CONN F12,MP F,43,10:30,148.285,147.285,100.973
11179,8/12/2020,999999999999999000,CONN F12,MP F,44,10:45,134.285,133.285,138.973
11180,8/12/2020,999999999999999000,CONN F12,MP F,45,11:00,140.732,140.732,117.556
11181,8/12/2020,999999999999999000,CONN F12,MP F,46,11:15,133.732,134.732,119.556
11182,8/12/2020,999999999999999000,CONN F12,MP F,47,11:30,141.732,141.732,125.556
11183,8/12/2020,999999999999999000,CONN F12,MP F,48,11:45,139.732,138.732,120.556
11184,8/12/2020,999999999999999000,CONN F12,MP F,49,12:00,141.433,141.433,122.791
11185,8/12/2020,999999999999999000,CONN F12,MP F,50,12:15,148.433,149.433,132.791
11186,8/12/2020,999999999999999000,CONN F12,MP F,51,12:30,140.433,141.433,116.791
11187,8/12/2020,999999999999999000,CONN F12,MP F,52,12:45,142.433,142.433,109.791
11188,8/12/2020,999999999999999000,CONN F12,MP F,53,13:00,132.5,132.5,105.88
11189,8/12/2020,999999999999999000,CONN F12,MP F,54,13:15,148.5,148.5,100.88
11190,8/12/2020,999999999999999000,CONN F12,MP F,55,13:30,138.5,137.5,126.88
11191,8/12/2020,999999999999999000,CONN F12,MP F,56,13:45,136.5,136.5,100.88
11192,8/12/2020,999999999999999000,CONN F12,MP F,57,14:00,137.5,136.5,108.958
11193,8/12/2020,999999999999999000,CONN F12,MP F,58,14:15,139.5,140.5,124.958
11194,8/12/2020,999999999999999000,CONN F12,MP F,59,14:30,143.5,143.5,121.958
11195,8/12/2020,999999999999999000,CONN F12,MP F,60,14:45,144.5,145.5,130.958
11196,8/12/2020,999999999999999000,CONN F12,MP F,61,15:00,151.5,151.5,138.052
11197,8/12/2020,999999999999999000,CONN F12,MP F,62,15:15,144.5,143.5,133.052
11198,8/12/2020,999999999999999000,CONN F12,MP F,63,15:30,132.5,131.5,112.052
11199,8/12/2020,999999999999999000,CONN F12,MP F,64,15:45,147.5,146.5,138.052
11200,8/12/2020,999999999999999000,CONN F12,MP F,65,16:00,144.5,144.5,106.839
11201,8/12/2020,999999999999999000,CONN F12,MP F,66,16:15,149.5,150.5,125.839
11202,8/12/2020,999999999999999000,CONN F12,MP F,67,16:30,146.5,147.5,105.839
11203,8/12/2020,999999999999999000,CONN F12,MP F,68,16:45,136.5,135.5,106.839
11204,8/12/2020,999999999999999000,CONN F12,MP F,69,17:00,140.5,140.5,123.329
11205,8/12/2020,999999999999999000,CONN F12,MP F,70,17:15,151.5,151.5,106.329
11206,8/12/2020,999999999999999000,CONN F12,MP F,71,17:30,149.5,150.5,140.329
11207,8/12/2020,999999999999999000,CONN F12,MP F,72,17:45,132.5,132.5,141.329
11208,8/12/2020,999999999999999000,CONN F12,MP F,73,18:00,132.58,132.58,113.058
11209,8/12/2020,999999999999999000,CONN F12,MP F,74,18:15,142.58,143.58,100.058
11210,8/12/2020,999999999999999000,CONN F12,MP F,75,18:30,145.58,144.58,90.058
11211,8/12/2020,999999999999999000,CONN F12,MP F,76,18:45,129.58,128.58,109.058
11212,8/12/2020,999999999999999000,CONN F12,MP F,77,19:00,128.595,129.595,103.822
11213,8/12/2020,999999999999999000,CONN F12,MP F,78,19:15,132.595,133.595,100.822
11214,8/12/2020,999999999999999000,CONN F12,MP F,79,19:30,148.595,149.595,117.822
11215,8/12/2020,999999999999999000,CONN F12,MP F,80,19:45,143.595,142.595,115.822
11216,8/12/2020,999999999999999000,CONN F12,MP F,81,20:00,129.867,129.867,108.445
11217,8/12/2020,999999999999999000,CONN F12,MP F,82,20:15,137.867,138.867,97.445
11218,8/12/2020,999999999999999000,CONN F12,MP F,83,20:30,128.867,128.867,102.445
11219,8/12/2020,999999999999999000,CONN F12,MP F,84,20:45,134.867,133.867,99.445
11220,8/12/2020,999999999999999000,CONN F12,MP F,85,21:00,133.623,132.623,130.432
11221,8/12/2020,999999999999999000,CONN F12,MP F,86,21:15,132.623,132.623,128.432
11222,8/12/2020,999999999999999000,CONN F12,MP F,87,21:30,140.623,140.623,108.432
11223,8/12/2020,999999999999999000,CONN F12,MP F,88,21:45,147.623,146.623,100.432
11224,8/12/2020,999999999999999000,CONN F12,MP F,89,22:00,140.5,140.5,92.775
11225,8/12/2020,999999999999999000,CONN F12,MP F,90,22:15,150.5,149.5,112.775
11226,8/12/2020,999999999999999000,CONN F12,MP F,91,22:30,145.5,146.5,131.775
11227,8/12/2020,999999999999999000,CONN F12,MP F,92,22:45,146.5,147.5,115.775
11228,8/12/2020,999999999999999000,CONN F12,MP F,93,23:00,146.5,146.5,100.071
11229,8/12/2020,999999999999999000,CONN F12,MP F,94,23:15,147.5,147.5,106.071
11230,8/12/2020,999999999999999000,CONN F12,MP F,95,23:30,145.5,146.5,109.071
11231,8/12/2020,999999999999999000,CONN F12,MP F,96,23:45,151.5,151.5,98.071
11232,8/12/2020,999999999999999000,CONN F13,MP F,1,0:00,7.11,7.11,-1.36
11233,8/12/2020,999999999999999000,CONN F13,MP F,2,0:15,1.11,0.11,2.6
11234,8/12/2020,999999999999999000,CONN F13,MP F,3,0:30,8.11,9.11,6.64
11235,8/12/2020,999999999999999000,CONN F13,MP F,4,0:45,1.11,2.11,16.6
11236,8/12/2020,999999999999999000,CONN F13,MP F,5,1:00,-2.89,-2.89,3.64
11237,8/12/2020,999999999999999000,CONN F13,MP F,6,1:15,5.11,4.11,-4.4
11238,8/12/2020,999999999999999000,CONN F13,MP F,7,1:30,-5.89,-4.89,-2.4
11239,8/12/2020,999999999999999000,CONN F13,MP F,8,1:45,6.11,5.11,18.6
11240,8/12/2020,999999999999999000,CONN F13,MP F,9,2:00,-1.89,-1.89,15.6
11241,8/12/2020,999999999999999000,CONN F13,MP F,10,2:15,-3.89,-2.89,4.64
11242,8/12/2020,999999999999999000,CONN F13,MP F,11,2:30,-2.89,-1.89,-10.34
11243,8/12/2020,999999999999999000,CONN F13,MP F,12,2:45,-5.89,-5.89,15.68
11244,8/12/2020,999999999999999000,CONN F13,MP F,13,3:00,5.11,5.11,16.68
11245,8/12/2020,999999999999999000,CONN F13,MP F,14,3:15,7.11,6.11,-10.32
11246,8/12/2020,999999999999999000,CONN F13,MP F,15,3:30,10.11,11.11,-12.34
11247,8/12/2020,999999999999999000,CONN F13,MP F,16,3:45,1.11,0.11,-9.32
11248,8/12/2020,999999999999999000,CONN F13,MP F,17,4:00,3.11,4.11,1.68
11249,8/12/2020,999999999999999000,CONN F13,MP F,18,4:15,3.11,4.11,10.66
11250,8/12/2020,999999999999999000,CONN F13,MP F,19,4:30,-6.89,-7.89,0.68
11251,8/12/2020,999999999999999000,CONN F13,MP F,20,4:45,-1.89,-2.89,12.68
11252,8/12/2020,999999999999999000,CONN F13,MP F,21,5:00,3.11,3.11,-6.32
11253,8/12/2020,999999999999999000,CONN F13,MP F,22,5:15,8.11,9.11,8.66
11254,8/12/2020,999999999999999000,CONN F13,MP F,23,5:30,-8.89,-9.89,3.68
11255,8/12/2020,999999999999999000,CONN F13,MP F,24,5:45,5.11,6.11,-8.36
11256,8/12/2020,999999999999999000,CONN F13,MP F,25,6:00,6.232,7.232,-13.32
11257,8/12/2020,999999999999999000,CONN F13,MP F,26,6:15,12.232,13.232,12.36
11258,8/12/2020,999999999999999000,CONN F13,MP F,27,6:30,-4.768,-5.768,10.96
11259,8/12/2020,999999999999999000,CONN F13,MP F,28,6:45,12.232,13.232,13.78
11260,8/12/2020,999999999999999000,CONN F13,MP F,29,7:00,12.444,11.444,-3.32
11261,8/12/2020,999999999999999000,CONN F13,MP F,30,7:15,18.444,17.444,12.34
11262,8/12/2020,999999999999999000,CONN F13,MP F,31,7:30,13.444,12.444,-4.06
11263,8/12/2020,999999999999999000,CONN F13,MP F,32,7:45,15.444,15.444,4.36
11264,8/12/2020,999999999999999000,CONN F13,MP F,33,8:00,30.85,30.85,-1.34
11265,8/12/2020,999999999999999000,CONN F13,MP F,34,8:15,30.85,31.85,20.96
11266,8/12/2020,999999999999999000,CONN F13,MP F,35,8:30,26.85,27.85,10.76
11267,8/12/2020,999999999999999000,CONN F13,MP F,36,8:45,21.85,22.85,35.66
11268,8/12/2020,999999999999999000,CONN F13,MP F,37,9:00,40.646,41.646,25.84
11269,8/12/2020,999999999999999000,CONN F13,MP F,38,9:15,34.646,33.646,54
11270,8/12/2020,999999999999999000,CONN F13,MP F,39,9:30,46.646,46.646,23.84
11271,8/12/2020,999999999999999000,CONN F13,MP F,40,9:45,43.646,44.646,26.84
11272,8/12/2020,999999999999999000,CONN F13,MP F,41,10:00,58.311,58.311,60.56
11273,8/12/2020,999999999999999000,CONN F13,MP F,42,10:15,59.311,60.311,40.12
11274,8/12/2020,999999999999999000,CONN F13,MP F,43,10:30,52.311,53.311,50.2
11275,8/12/2020,999999999999999000,CONN F13,MP F,44,10:45,53.311,52.311,69.26
11276,8/12/2020,999999999999999000,CONN F13,MP F,45,11:00,77.375,78.375,55.06
11277,8/12/2020,999999999999999000,CONN F13,MP F,46,11:15,79.375,80.375,65.84
11278,8/12/2020,999999999999999000,CONN F13,MP F,47,11:30,76.375,76.375,63.92
11279,8/12/2020,999999999999999000,CONN F13,MP F,48,11:45,77.375,77.375,86.46
11280,8/12/2020,999999999999999000,CONN F13,MP F,49,12:00,70.379,70.379,63.6
11281,8/12/2020,999999999999999000,CONN F13,MP F,50,12:15,68.379,68.379,79.36
11282,8/12/2020,999999999999999000,CONN F13,MP F,51,12:30,76.379,76.379,78.04
11283,8/12/2020,999999999999999000,CONN F13,MP F,52,12:45,72.379,71.379,85.56
11284,8/12/2020,999999999999999000,CONN F13,MP F,53,13:00,76.379,77.379,69.88
11285,8/12/2020,999999999999999000,CONN F13,MP F,54,13:15,71.379,70.379,72.02
11286,8/12/2020,999999999999999000,CONN F13,MP F,55,13:30,68.379,68.379,62.72
11287,8/12/2020,999999999999999000,CONN F13,MP F,56,13:45,66.379,67.379,52.72
11288,8/12/2020,999999999999999000,CONN F13,MP F,57,14:00,68.379,69.379,65.82
11289,8/12/2020,999999999999999000,CONN F13,MP F,58,14:15,81.379,80.379,79.08
11290,8/12/2020,999999999999999000,CONN F13,MP F,59,14:30,69.379,70.379,78.22
11291,8/12/2020,999999999999999000,CONN F13,MP F,60,14:45,71.379,70.379,53.66
11292,8/12/2020,999999999999999000,CONN F13,MP F,61,15:00,79.379,79.379,65.28
11293,8/12/2020,999999999999999000,CONN F13,MP F,62,15:15,79.379,78.379,52.92
11294,8/12/2020,999999999999999000,CONN F13,MP F,63,15:30,68.379,67.379,79.36
11295,8/12/2020,999999999999999000,CONN F13,MP F,64,15:45,83.379,84.379,73.6
11296,8/12/2020,999999999999999000,CONN F13,MP F,65,16:00,77.22,76.22,39.46
11297,8/12/2020,999999999999999000,CONN F13,MP F,66,16:15,61.22,61.22,55.64
11298,8/12/2020,999999999999999000,CONN F13,MP F,67,16:30,77.22,77.22,43.08
11299,8/12/2020,999999999999999000,CONN F13,MP F,68,16:45,73.22,73.22,60.66
11300,8/12/2020,999999999999999000,CONN F13,MP F,69,17:00,59.341,58.341,46.3
11301,8/12/2020,999999999999999000,CONN F13,MP F,70,17:15,51.341,51.341,40.78
11302,8/12/2020,999999999999999000,CONN F13,MP F,71,17:30,60.341,60.341,52.04
11303,8/12/2020,999999999999999000,CONN F13,MP F,72,17:45,56.341,55.341,20.46
11304,8/12/2020,999999999999999000,CONN F13,MP F,73,18:00,37.903,38.903,28.5
11305,8/12/2020,999999999999999000,CONN F13,MP F,74,18:15,39.903,39.903,18.68
11306,8/12/2020,999999999999999000,CONN F13,MP F,75,18:30,30.903,29.903,36.12
11307,8/12/2020,999999999999999000,CONN F13,MP F,76,18:45,32.903,31.903,16.86
11308,8/12/2020,999999999999999000,CONN F13,MP F,77,19:00,29.369,30.369,30.88
11309,8/12/2020,999999999999999000,CONN F13,MP F,78,19:15,12.369,12.369,2.82
11310,8/12/2020,999999999999999000,CONN F13,MP F,79,19:30,14.369,14.369,2.62
11311,8/12/2020,999999999999999000,CONN F13,MP F,80,19:45,9.369,9.369,14.2
11312,8/12/2020,999999999999999000,CONN F13,MP F,81,20:00,13.775,14.775,-16.64
11313,8/12/2020,999999999999999000,CONN F13,MP F,82,20:15,-2.225,-2.225,18.2
11314,8/12/2020,999999999999999000,CONN F13,MP F,83,20:30,1.775,0.775,-11.88
11315,8/12/2020,999999999999999000,CONN F13,MP F,84,20:45,6.775,6.775,9.32
11316,8/12/2020,999999999999999000,CONN F13,MP F,85,21:00,-8.89,-8.89,4.74
11317,8/12/2020,999999999999999000,CONN F13,MP F,86,21:15,5.11,5.11,-11.28
11318,8/12/2020,999999999999999000,CONN F13,MP F,87,21:30,1.11,1.11,12.7
11319,8/12/2020,999999999999999000,CONN F13,MP F,88,21:45,-2.89,-1.89,-19.28
11320,8/12/2020,999999999999999000,CONN F13,MP F,89,22:00,9.11,10.11,-5.34
11321,8/12/2020,999999999999999000,CONN F13,MP F,90,22:15,-1.89,-0.89,-10.28
11322,8/12/2020,999999999999999000,CONN F13,MP F,91,22:30,-3.89,-4.89,-9.32
11323,8/12/2020,999999999999999000,CONN F13,MP F,92,22:45,0.11,0.11,-2.34
11324,8/12/2020,999999999999999000,CONN F13,MP F,93,23:00,-2.89,-3.89,12.64
11325,8/12/2020,999999999999999000,CONN F13,MP F,94,23:15,8.11,8.11,6.68
11326,8/12/2020,999999999999999000,CONN F13,MP F,95,23:30,-8.89,-9.89,-1.32
11327,8/12/2020,999999999999999000,CONN F13,MP F,96,23:45,2.11,2.11,2.64
11328,8/12/2020,999999999999999000,CONN F14,MP F,1,0:00,-8,-8,-5.1891
11329,8/12/2020,999999999999999000,CONN F14,MP F,2,0:15,-3,-2,3.8109
11330,8/12/2020,999999999999999000,CONN F14,MP F,3,0:30,-2,-2,-15.1891
11331,8/12/2020,999999999999999000,CONN F14,MP F,4,0:45,-9,-8,-5.1891
11332,8/12/2020,999999999999999000,CONN F14,MP F,5,1:00,-8,-8,-21.1891
11333,8/12/2020,999999999999999000,CONN F14,MP F,6,1:15,6,6,-9.1891
11334,8/12/2020,999999999999999000,CONN F14,MP F,7,1:30,-7,-8,-4.1891
11335,8/12/2020,999999999999999000,CONN F14,MP F,8,1:45,4,4,8.8109
11336,8/12/2020,999999999999999000,CONN F14,MP F,9,2:00,-3,-4,-12.1891
